time, state_0, state_1, state_2, state_3, state_4, state_5, state_6, state_7, state_8, state_9
8.86057, -72.1209, 76.4808, 3.26641, 2.66139, -2.6617, -17, 16.0849, -7.3168, 11.603, -11.0269
8.86067, -72.1226, 76.4824, 3.26568, 2.66255, -2.66281, -16.9972, 16.0713, -7.31655, 11.5996, -11.0258
8.86077, -72.1243, 76.484, 3.26495, 2.66371, -2.66391, -16.9955, 16.0602, -7.31574, 11.5909, -11.0203
8.86087, -72.126, 76.4856, 3.26422, 2.66487, -2.66501, -16.9949, 16.0515, -7.31438, 11.577, -11.0104
8.86097, -72.1277, 76.4872, 3.26349, 2.66603, -2.66611, -16.9954, 16.0452, -7.31249, 11.5579, -10.9962
8.86107, -72.1294, 76.4888, 3.26276, 2.66718, -2.66721, -16.997, 16.0412, -7.31007, 11.5337, -10.9776
8.86117, -72.1311, 76.4904, 3.26202, 2.66833, -2.66831, -16.9996, 16.0395, -7.30713, 11.5044, -10.9548
8.86127, -72.1328, 76.492, 3.26129, 2.66948, -2.6694, -17.0031, 16.04, -7.30369, 11.4701, -10.9277
8.86137, -72.1345, 76.4936, 3.26056, 2.67063, -2.67049, -17.0077, 16.0426, -7.29977, 11.4309, -10.8965
8.86147, -72.1362, 76.4952, 3.25983, 2.67177, -2.67158, -17.0131, 16.0474, -7.29536, 11.3868, -10.8611
8.86157, -72.1379, 76.4968, 3.2591, 2.67291, -2.67266, -17.0194, 16.0541, -7.2905, 11.3379, -10.8216
8.86167, -72.1396, 76.4984, 3.25838, 2.67404, -2.67374, -17.0265, 16.0628, -7.2852, 11.2843, -10.7781
8.86177, -72.1413, 76.5, 3.25765, 2.67516, -2.67482, -17.0345, 16.0734, -7.27946, 11.2261, -10.7307
8.86187, -72.143, 76.5017, 3.25692, 2.67628, -2.67589, -17.0432, 16.0858, -7.27331, 11.1634, -10.6793
8.86197, -72.1447, 76.5033, 3.25619, 2.6774, -2.67696, -17.0525, 16.1, -7.26677, 11.0962, -10.6242
8.86207, -72.1464, 76.5049, 3.25547, 2.6785, -2.67801, -17.0626, 16.1158, -7.25985, 11.0248, -10.5653
8.86217, -72.1481, 76.5065, 3.25474, 2.6796, -2.67907, -17.0732, 16.1332, -7.25256, 10.9491, -10.5027
8.86227, -72.1498, 76.5081, 3.25402, 2.68069, -2.68012, -17.0845, 16.1521, -7.24494, 10.8694, -10.4366
8.86237, -72.1515, 76.5097, 3.25329, 2.68177, -2.68116, -17.0962, 16.1725, -7.23699, 10.7856, -10.367
8.86247, -72.1532, 76.5113, 3.25257, 2.68285, -2.68219, -17.1084, 16.1941, -7.22873, 10.698, -10.2939
8.86257, -72.1549, 76.513, 3.25185, 2.68391, -2.68321, -17.1211, 16.2171, -7.22019, 10.6066, -10.2176
8.86267, -72.1566, 76.5146, 3.25112, 2.68497, -2.68423, -17.1341, 16.2412, -7.21137, 10.5116, -10.138
8.86277, -72.1584, 76.5162, 3.2504, 2.68602, -2.68524, -17.1474, 16.2665, -7.20231, 10.4132, -10.0553
8.86287, -72.1601, 76.5178, 3.24968, 2.68705, -2.68624, -17.1611, 16.2928, -7.19302, 10.3113, -9.96959
8.86297, -72.1618, 76.5195, 3.24897, 2.68808, -2.68724, -17.175, 16.32, -7.18352, 10.2062, -9.88095
8.86307, -72.1635, 76.5211, 3.24825, 2.68909, -2.68822, -17.189, 16.348, -7.17382, 10.0981, -9.7895
8.86317, -72.1652, 76.5227, 3.24753, 2.6901, -2.68919, -17.2032, 16.3768, -7.16396, 9.98696, -9.69534
8.86327, -72.1669, 76.5244, 3.24681, 2.69109, -2.69016, -17.2175, 16.4063, -7.15394, 9.87302, -9.59858
8.86337, -72.1687, 76.526, 3.2461, 2.69207, -2.69111, -17.2319, 16.4364, -7.14379, 9.7564, -9.49933
8.86347, -72.1704, 76.5277, 3.24539, 2.69304, -2.69206, -17.2462, 16.467, -7.13353, 9.63725, -9.39772
8.86357, -72.1721, 76.5293, 3.24467, 2.694, -2.69299, -17.2605, 16.4981, -7.12317, 9.51572, -9.29385
8.86367, -72.1738, 76.531, 3.24396, 2.69495, -2.69392, -17.2747, 16.5294, -7.11273, 9.39195, -9.18783
8.86377, -72.1756, 76.5326, 3.24325, 2.69588, -2.69483, -17.2888, 16.5611, -7.10224, 9.26609, -9.0798
8.86387, -72.1773, 76.5343, 3.24254, 2.6968, -2.69573, -17.3028, 16.593, -7.09171, 9.13829, -8.96987
8.86397, -72.179, 76.5359, 3.24183, 2.69771, -2.69662, -17.3165, 16.6249, -7.08116, 9.00869, -8.85815
8.86407, -72.1808, 76.5376, 3.24112, 2.6986, -2.6975, -17.3299, 16.6569, -7.07061, 8.87746, -8.74478
8.86417, -72.1825, 76.5393, 3.24042, 2.69948, -2.69837, -17.3431, 16.6889, -7.06008, 8.74473, -8.62987
8.86427, -72.1842, 76.5409, 3.23971, 2.70035, -2.69923, -17.3559, 16.7207, -7.04958, 8.61067, -8.51355
8.86437, -72.186, 76.5426, 3.23901, 2.7012, -2.70008, -17.3684, 16.7524, -7.03913, 8.47542, -8.39595
8.86447, -72.1877, 76.5443, 3.2383, 2.70204, -2.70091, -17.3804, 16.7838, -7.02875, 8.33913, -8.27718
8.86457, -72.1894, 76.546, 3.2376, 2.70287, -2.70173, -17.3921, 16.8148, -7.01845, 8.20196, -8.15738
8.86467, -72.1912, 76.5476, 3.2369, 2.70369, -2.70254, -17.4032, 16.8455, -7.00825, 8.06405, -8.03667
8.86477, -72.1929, 76.5493, 3.2362, 2.70448, -2.70334, -17.4139, 16.8757, -6.99817, 7.92557, -7.91518
8.86487, -72.1947, 76.551, 3.2355, 2.70527, -2.70412, -17.424, 16.9053, -6.98822, 7.78665, -7.79303
8.86497, -72.1964, 76.5527, 3.2348, 2.70604, -2.7049, -17.4336, 16.9344, -6.97841, 7.64744, -7.67035
8.86507, -72.1982, 76.5544, 3.23411, 2.7068, -2.70566, -17.4426, 16.9628, -6.96877, 7.5081, -7.54727
8.86517, -72.1999, 76.5561, 3.23341, 2.70754, -2.70641, -17.4509, 16.9905, -6.9593, 7.36877, -7.42391
8.86527, -72.2016, 76.5578, 3.23271, 2.70827, -2.70714, -17.4587, 17.0175, -6.95001, 7.2296, -7.30039
8.86537, -72.2034, 76.5595, 3.23202, 2.70899, -2.70787, -17.4657, 17.0436, -6.94093, 7.09073, -7.17685
8.86547, -72.2051, 76.5612, 3.23133, 2.70969, -2.70858, -17.4721, 17.0689, -6.93206, 6.9523, -7.0534
8.86557, -72.2069, 76.5629, 3.23063, 2.71038, -2.70928, -17.4779, 17.0932, -6.92341, 6.81445, -6.93017
8.86567, -72.2086, 76.5646, 3.22994, 2.71105, -2.70996, -17.4829, 17.1166, -6.91499, 6.67733, -6.80728
8.86577, -72.2104, 76.5663, 3.22925, 2.71172, -2.71064, -17.4871, 17.139, -6.90683, 6.54107, -6.68484
8.86587, -72.2121, 76.5681, 3.22856, 2.71236, -2.7113, -17.4907, 17.1603, -6.89891, 6.4058, -6.56299
8.86597, -72.2139, 76.5698, 3.22787, 2.713, -2.71195, -17.4935, 17.1806, -6.89126, 6.27166, -6.44184
8.86607, -72.2156, 76.5715, 3.22718, 2.71362, -2.71259, -17.4955, 17.1997, -6.88389, 6.13878, -6.3215
8.86617, -72.2174, 76.5732, 3.22649, 2.71422, -2.71322, -17.4968, 17.2176, -6.87679, 6.00729, -6.20209
8.86627, -72.2191, 76.5749, 3.22581, 2.71482, -2.71383, -17.4973, 17.2344, -6.86999, 5.8773, -6.08372
8.86637, -72.2209, 76.5767, 3.22512, 2.7154, -2.71443, -17.497, 17.25, -6.86348, 5.74895, -5.96651
8.86647, -72.2226, 76.5784, 3.22443, 2.71597, -2.71502, -17.4959, 17.2643, -6.85728, 5.62236, -5.85057
8.86657, -72.2244, 76.5801, 3.22375, 2.71652, -2.7156, -17.4941, 17.2774, -6.85138, 5.49763, -5.73599
8.86667, -72.2261, 76.5818, 3.22306, 2.71707, -2.71617, -17.4915, 17.2892, -6.8458, 5.37489, -5.6229
8.86677, -72.2279, 76.5836, 3.22238, 2.7176, -2.71673, -17.4881, 17.2997, -6.84054, 5.25424, -5.51139
8.86687, -72.2296, 76.5853, 3.22169, 2.71812, -2.71727, -17.4839, 17.3089, -6.8356, 5.13579, -5.40157
8.86697, -72.2314, 76.587, 3.22101, 2.71863, -2.71781, -17.479, 17.3167, -6.83099, 5.01965, -5.29353
8.86707, -72.2331, 76.5888, 3.22033, 2.71912, -2.71833, -17.4733, 17.3232, -6.82671, 4.90592, -5.18737
8.86717, -72.2349, 76.5905, 3.21965, 2.71961, -2.71885, -17.4669, 17.3284, -6.82276, 4.79469, -5.08318
8.86727, -72.2366, 76.5922, 3.21896, 2.72008, -2.71935, -17.4597, 17.3322, -6.81915, 4.68607, -4.98106
8.86737, -72.2384, 76.594, 3.21828, 2.72054, -2.71984, -17.4519, 17.3347, -6.81587, 4.58013, -4.88109
8.86747, -72.2401, 76.5957, 3.2176, 2.721, -2.72032, -17.4433, 17.3358, -6.81292, 4.47696, -4.78336
8.86757, -72.2419, 76.5974, 3.21692, 2.72144, -2.7208, -17.434, 17.3356, -6.81032, 4.37665, -4.68795
8.86767, -72.2436, 76.5992, 3.21624, 2.72187, -2.72126, -17.424, 17.334, -6.80805, 4.27928, -4.59495
8.86777, -72.2453, 76.6009, 3.21556, 2.7223, -2.72172, -17.4134, 17.331, -6.80612, 4.18492, -4.50443
8.86787, -72.2471, 76.6026, 3.21488, 2.72271, -2.72216, -17.4021, 17.3268, -6.80452, 4.09365, -4.41646
8.86797, -72.2488, 76.6044, 3.2142, 2.72311, -2.7226, -17.3903, 17.3212, -6.80325, 4.00552, -4.33112
8.86807, -72.2506, 76.6061, 3.21352, 2.72351, -2.72303, -17.3778, 17.3143, -6.80232, 3.92061, -4.24846
8.86817, -72.2523, 76.6078, 3.21284, 2.7239, -2.72345, -17.3647, 17.3061, -6.80171, 3.83898, -4.16857
8.86827, -72.254, 76.6096, 3.21216, 2.72428, -2.72386, -17.3511, 17.2966, -6.80143, 3.76067, -4.09149
8.86837, -72.2558, 76.6113, 3.21148, 2.72465, -2.72427, -17.337, 17.2859, -6.80147, 3.68574, -4.01729
8.86847, -72.2575, 76.613, 3.2108, 2.72502, -2.72467, -17.3224, 17.2739, -6.80182, 3.61424, -3.94602
8.86857, -72.2592, 76.6147, 3.21012, 2.72537, -2.72506, -17.3072, 17.2607, -6.80249, 3.54621, -3.87773
8.86867, -72.261, 76.6165, 3.20944, 2.72573, -2.72544, -17.2917, 17.2464, -6.80346, 3.4817, -3.81247
8.86877, -72.2627, 76.6182, 3.20876, 2.72607, -2.72582, -17.2757, 17.2308, -6.80474, 3.42072, -3.75028
8.86887, -72.2644, 76.6199, 3.20807, 2.72641, -2.72619, -17.2594, 17.2141, -6.80631, 3.36333, -3.69121
8.86897, -72.2661, 76.6216, 3.20739, 2.72674, -2.72656, -17.2426, 17.1963, -6.80817, 3.30953, -3.63528
8.86907, -72.2679, 76.6234, 3.20671, 2.72707, -2.72692, -17.2256, 17.1774, -6.81032, 3.25936, -3.58254
8.86917, -72.2696, 76.6251, 3.20603, 2.72739, -2.72728, -17.2082, 17.1575, -6.81274, 3.21284, -3.53302
8.86927, -72.2713, 76.6268, 3.20535, 2.72771, -2.72763, -17.1906, 17.1365, -6.81543, 3.16997, -3.48673
8.86937, -72.273, 76.6285, 3.20467, 2.72803, -2.72797, -17.1728, 17.1145, -6.81839, 3.13077, -3.4437
8.86947, -72.2747, 76.6302, 3.20399, 2.72834, -2.72831, -17.1547, 17.0916, -6.82159, 3.09525, -3.40396
8.86957, -72.2765, 76.6319, 3.2033, 2.72865, -2.72865, -17.1365, 17.0678, -6.82505, 3.0634, -3.36751
8.86967, -72.2782, 76.6336, 3.20262, 2.72895, -2.72899, -17.1181, 17.0431, -6.82874, 3.03523, -3.33438
8.86977, -72.2799, 76.6353, 3.20194, 2.72925, -2.72932, -17.0997, 17.0175, -6.83267, 3.01073, -3.30456
8.86987, -72.2816, 76.637, 3.20126, 2.72955, -2.72965, -17.0811, 16.9912, -6.83681, 2.98989, -3.27806
8.86997, -72.2833, 76.6387, 3.20057, 2.72985, -2.72998, -17.0625, 16.964, -6.84117, 2.97269, -3.25489
8.87007, -72.285, 76.6404, 3.19989, 2.73015, -2.7303, -17.0439, 16.9361, -6.84573, 2.95913, -3.23503
8.87017, -72.2867, 76.6421, 3.1992, 2.73044, -2.73062, -17.0253, 16.9076, -6.85049, 2.94917, -3.21849
8.87027, -72.2884, 76.6438, 3.19852, 2.73074, -2.73094, -17.0068, 16.8784, -6.85543, 2.9428, -3.20526
8.87037, -72.2901, 76.6455, 3.19783, 2.73103, -2.73126, -16.9883, 16.8485, -6.86055, 2.93999, -3.19532
8.87047, -72.2918, 76.6472, 3.19715, 2.73133, -2.73158, -16.97, 16.8182, -6.86583, 2.94069, -3.18865
8.87057, -72.2935, 76.6489, 3.19646, 2.73162, -2.7319, -16.9518, 16.7872, -6.87126, 2.94489, -3.18524
8.87067, -72.2952, 76.6505, 3.19577, 2.73192, -2.73222, -16.9338, 16.7558, -6.87685, 2.95253, -3.18506
8.87077, -72.2969, 76.6522, 3.19508, 2.73221, -2.73254, -16.916, 16.724, -6.88257, 2.96358, -3.18809
8.87087, -72.2986, 76.6539, 3.19439, 2.73251, -2.73286, -16.8985, 16.6917, -6.88842, 2.97799, -3.1943
8.87097, -72.3003, 76.6555, 3.19371, 2.73281, -2.73318, -16.8812, 16.6591, -6.89438, 2.99571, -3.20365
8.87107, -72.302, 76.6572, 3.19302, 2.73311, -2.7335, -16.8642, 16.6261, -6.90045, 3.01669, -3.21611
8.87117, -72.3036, 76.6589, 3.19233, 2.73341, -2.73382, -16.8475, 16.5929, -6.90662, 3.04088, -3.23163
8.87127, -72.3053, 76.6605, 3.19163, 2.73372, -2.73414, -16.8312, 16.5594, -6.91287, 3.06821, -3.25018
8.87137, -72.307, 76.6622, 3.19094, 2.73402, -2.73447, -16.8152, 16.5257, -6.9192, 3.09862, -3.27172
8.87147, -72.3087, 76.6638, 3.19025, 2.73434, -2.7348, -16.7997, 16.4918, -6.9256, 3.13206, -3.29618
8.87157, -72.3104, 76.6655, 3.18956, 2.73465, -2.73513, -16.7845, 16.4578, -6.93205, 3.16844, -3.32353
8.87167, -72.312, 76.6671, 3.18886, 2.73497, -2.73546, -16.7699, 16.4237, -6.93856, 3.20771, -3.3537
8.87177, -72.3137, 76.6688, 3.18817, 2.73529, -2.7358, -16.7556, 16.3896, -6.9451, 3.2498, -3.38664
8.87187, -72.3154, 76.6704, 3.18747, 2.73562, -2.73614, -16.7419, 16.3555, -6.95167, 3.29462, -3.4223
8.87197, -72.3171, 76.672, 3.18678, 2.73595, -2.73649, -16.7287, 16.3213, -6.95826, 3.3421, -3.4606
8.87207, -72.3187, 76.6737, 3.18608, 2.73629, -2.73683, -16.716, 16.2873, -6.96486, 3.39216, -3.50149
8.87217, -72.3204, 76.6753, 3.18539, 2.73663, -2.73719, -16.7039, 16.2533, -6.97146, 3.44472, -3.5449
8.87227, -72.3221, 76.6769, 3.18469, 2.73698, -2.73754, -16.6923, 16.2194, -6.97805, 3.4997, -3.59075
8.87237, -72.3237, 76.6785, 3.18399, 2.73733, -2.7379, -16.6813, 16.1858, -6.98462, 3.55701, -3.63899
8.87247, -72.3254, 76.6802, 3.18329, 2.73769, -2.73827, -16.6709, 16.1523, -6.99117, 3.61656, -3.68952
8.87257, -72.3271, 76.6818, 3.18259, 2.73805, -2.73864, -16.6611, 16.119, -6.99769, 3.67827, -3.74229
8.87267, -72.3287, 76.6834, 3.18189, 2.73842, -2.73902, -16.6519, 16.0859, -7.00417, 3.74204, -3.7972
8.87277, -72.3304, 76.685, 3.18119, 2.7388, -2.7394, -16.6433, 16.0532, -7.01059, 3.80779, -3.85419
8.87287, -72.3321, 76.6866, 3.18049, 2.73919, -2.73979, -16.6354, 16.0207, -7.01696, 3.87542, -3.91316
8.87297, -72.3337, 76.6882, 3.17979, 2.73958, -2.74018, -16.6281, 15.9886, -7.02327, 3.94483, -3.97404
8.87307, -72.3354, 76.6898, 3.17909, 2.73997, -2.74058, -16.6215, 15.9569, -7.0295, 4.01593, -4.03674
8.87317, -72.3371, 76.6914, 3.17838, 2.74038, -2.74099, -16.6155, 15.9255, -7.03566, 4.08862, -4.10118
8.87327, -72.3387, 76.693, 3.17768, 2.74079, -2.7414, -16.6102, 15.8945, -7.04173, 4.16281, -4.16727
8.87337, -72.3404, 76.6946, 3.17697, 2.74121, -2.74182, -16.6056, 15.864, -7.04771, 4.2384, -4.23492
8.87347, -72.342, 76.6961, 3.17627, 2.74164, -2.74225, -16.6016, 15.8339, -7.05359, 4.31528, -4.30403
8.87357, -72.3437, 76.6977, 3.17556, 2.74208, -2.74269, -16.5983, 15.8042, -7.05936, 4.39336, -4.37453
8.87367, -72.3454, 76.6993, 3.17486, 2.74252, -2.74313, -16.5957, 15.7751, -7.06503, 4.47253, -4.44631
8.87377, -72.347, 76.7009, 3.17415, 2.74297, -2.74357, -16.5937, 15.7464, -7.07059, 4.5527, -4.51928
8.87387, -72.3487, 76.7025, 3.17344, 2.74343, -2.74403, -16.5924, 15.7183, -7.07602, 4.63376, -4.59336
8.87397, -72.3503, 76.704, 3.17274, 2.7439, -2.74449, -16.5917, 15.6907, -7.08133, 4.71562, -4.66843
8.87407, -72.352, 76.7056, 3.17203, 2.74437, -2.74496, -16.5917, 15.6636, -7.08652, 4.79817, -4.74442
8.87417, -72.3537, 76.7072, 3.17132, 2.74486, -2.74544, -16.5923, 15.6371, -7.09157, 4.88131, -4.82122
8.87427, -72.3553, 76.7087, 3.17061, 2.74535, -2.74593, -16.5936, 15.6111, -7.09648, 4.96493, -4.89874
8.87437, -72.357, 76.7103, 3.1699, 2.74585, -2.74642, -16.5955, 15.5858, -7.10126, 5.04895, -4.97688
8.87447, -72.3586, 76.7118, 3.16919, 2.74636, -2.74692, -16.598, 15.561, -7.10589, 5.13325, -5.05555
8.87457, -72.3603, 76.7134, 3.16848, 2.74688, -2.74743, -16.6011, 15.5368, -7.11038, 5.21774, -5.13465
8.87467, -72.362, 76.7149, 3.16777, 2.7474, -2.74795, -16.6048, 15.5132, -7.11472, 5.30231, -5.21407
8.87477, -72.3636, 76.7165, 3.16705, 2.74794, -2.74848, -16.609, 15.4901, -7.11892, 5.38687, -5.29374
8.87487, -72.3653, 76.718, 3.16634, 2.74848, -2.74901, -16.6138, 15.4677, -7.12296, 5.47133, -5.37354
8.87497, -72.3669, 76.7196, 3.16563, 2.74903, -2.74955, -16.6192, 15.4459, -7.12685, 5.55557, -5.45339
8.875, -72.3674, 76.72, 3.16545, 2.74917, -2.74969, -16.6206, 15.4405, -7.12779, 5.57659, -5.47334
8.8751, -72.369, 76.7215, 3.16474, 2.74973, -2.75024, -16.6266, 15.4195, -7.13149, 5.66044, -5.55311
8.8752, -72.3707, 76.7231, 3.16403, 2.7503, -2.7508, -16.6331, 15.399, -7.13503, 5.74386, -5.63271
8.8753, -72.3723, 76.7246, 3.16331, 2.75088, -2.75136, -16.6401, 15.3791, -7.13841, 5.82677, -5.71205
8.8754, -72.374, 76.7261, 3.1626, 2.75147, -2.75194, -16.6476, 15.3598, -7.14164, 5.90907, -5.79103
8.8755, -72.3757, 76.7277, 3.16188, 2.75206, -2.75252, -16.6554, 15.3412, -7.14471, 5.99066, -5.86955
8.8756, -72.3773, 76.7292, 3.16117, 2.75267, -2.75311, -16.6638, 15.3231, -7.14762, 6.07147, -5.94754
8.8757, -72.379, 76.7307, 3.16045, 2.75328, -2.75371, -16.6725, 15.3055, -7.15038, 6.15139, -6.0249
8.8758, -72.3807, 76.7323, 3.15974, 2.7539, -2.75432, -16.6816, 15.2886, -7.15299, 6.23034, -6.10153
8.8759, -72.3823, 76.7338, 3.15902, 2.75452, -2.75493, -16.691, 15.2722, -7.15544, 6.30824, -6.17736
8.876, -72.384, 76.7353, 3.15831, 2.75516, -2.75555, -16.7008, 15.2564, -7.15773, 6.38501, -6.25229
8.8761, -72.3857, 76.7368, 3.15759, 2.7558, -2.75618, -16.7109, 15.2411, -7.15988, 6.46055, -6.32623
8.8762, -72.3874, 76.7384, 3.15688, 2.75645, -2.75682, -16.7212, 15.2264, -7.16188, 6.5348, -6.39911
8.8763, -72.389, 76.7399, 3.15616, 2.75711, -2.75746, -16.7318, 15.2122, -7.16373, 6.60766, -6.47084
8.8764, -72.3907, 76.7414, 3.15544, 2.75777, -2.75811, -16.7427, 15.1985, -7.16543, 6.67908, -6.54135
8.8765, -72.3924, 76.7429, 3.15473, 2.75844, -2.75877, -16.7537, 15.1854, -7.16699, 6.74896, -6.61054
8.8766, -72.3941, 76.7444, 3.15401, 2.75912, -2.75944, -16.7649, 15.1727, -7.16841, 6.81724, -6.67835
8.8767, -72.3957, 76.746, 3.15329, 2.75981, -2.76011, -16.7763, 15.1605, -7.16969, 6.88386, -6.74469
8.8768, -72.3974, 76.7475, 3.15258, 2.7605, -2.76078, -16.7878, 15.1487, -7.17084, 6.94873, -6.8095
8.8769, -72.3991, 76.749, 3.15186, 2.7612, -2.76147, -16.7994, 15.1374, -7.17185, 7.0118, -6.8727
8.877, -72.4008, 76.7505, 3.15114, 2.7619, -2.76216, -16.811, 15.1266, -7.17274, 7.073, -6.93423
8.8771, -72.4025, 76.752, 3.15042, 2.76261, -2.76286, -16.8227, 15.1162, -7.1735, 7.13228, -6.994
8.8772, -72.4041, 76.7535, 3.14971, 2.76333, -2.76356, -16.8344, 15.1062, -7.17413, 7.18957, -7.05197
8.8773, -72.4058, 76.755, 3.14899, 2.76405, -2.76427, -16.8462, 15.0966, -7.17465, 7.24481, -7.10807
8.8774, -72.4075, 76.7565, 3.14827, 2.76478, -2.76498, -16.8578, 15.0873, -7.17505, 7.29796, -7.16223
8.8775, -72.4092, 76.7581, 3.14755, 2.76551, -2.7657, -16.8695, 15.0784, -7.17535, 7.34896, -7.2144
8.8776, -72.4109, 76.7596, 3.14684, 2.76624, -2.76642, -16.881, 15.0699, -7.17553, 7.39776, -7.26452
8.8777, -72.4126, 76.7611, 3.14612, 2.76699, -2.76715, -16.8924, 15.0617, -7.17561, 7.44432, -7.31253
8.8778, -72.4143, 76.7626, 3.1454, 2.76773, -2.76788, -16.9037, 15.0539, -7.17558, 7.4886, -7.3584
8.8779, -72.4159, 76.7641, 3.14468, 2.76848, -2.76862, -16.9149, 15.0463, -7.17547, 7.53055, -7.40206
8.878, -72.4176, 76.7656, 3.14397, 2.76924, -2.76937, -16.9258, 15.039, -7.17526, 7.57013, -7.44347
8.8781, -72.4193, 76.7671, 3.14325, 2.77, -2.77011, -16.9366, 15.032, -7.17496, 7.60732, -7.48259
8.8782, -72.421, 76.7686, 3.14253, 2.77076, -2.77086, -16.9471, 15.0252, -7.17457, 7.64207, -7.51938
8.8783, -72.4227, 76.7701, 3.14181, 2.77153, -2.77162, -16.9573, 15.0187, -7.1741, 7.67435, -7.55379
8.8784, -72.4244, 76.7716, 3.1411, 2.7723, -2.77237, -16.9673, 15.0124, -7.17356, 7.70415, -7.58581
8.8785, -72.4261, 76.7731, 3.14038, 2.77307, -2.77313, -16.977, 15.0063, -7.17295, 7.73143, -7.61538
8.8786, -72.4278, 76.7746, 3.13966, 2.77384, -2.7739, -16.9864, 15.0005, -7.17226, 7.75617, -7.64248
8.8787, -72.4295, 76.7761, 3.13894, 2.77462, -2.77466, -16.9955, 14.9948, -7.17151, 7.77836, -7.66709
8.8788, -72.4312, 76.7776, 3.13823, 2.7754, -2.77543, -17.0042, 14.9892, -7.1707, 7.79797, -7.68918
8.8789, -72.4329, 76.7791, 3.13751, 2.77618, -2.7762, -17.0126, 14.9838, -7.16983, 7.815, -7.70874
8.879, -72.4346, 76.7806, 3.13679, 2.77696, -2.77697, -17.0205, 14.9786, -7.1689, 7.82942, -7.72573
8.8791, -72.4363, 76.7821, 3.13608, 2.77774, -2.77774, -17.0281, 14.9735, -7.16792, 7.84124, -7.74014
8.8792, -72.438, 76.7836, 3.13536, 2.77853, -2.77852, -17.0353, 14.9685, -7.1669, 7.85045, -7.75197
8.8793, -72.4397, 76.7851, 3.13464, 2.77931, -2.77929, -17.042, 14.9636, -7.16583, 7.85704, -7.76121
8.8794, -72.4414, 76.7866, 3.13393, 2.7801, -2.78007, -17.0483, 14.9589, -7.16472, 7.86102, -7.76784
8.8795, -72.4431, 76.7881, 3.13321, 2.78089, -2.78085, -17.0541, 14.9541, -7.16357, 7.86238, -7.77186
8.8796, -72.4448, 76.7896, 3.13249, 2.78167, -2.78163, -17.0595, 14.9495, -7.16239, 7.86113, -7.77327
8.8797, -72.4465, 76.7911, 3.13178, 2.78246, -2.7824, -17.0644, 14.945, -7.16117, 7.85729, -7.77208
8.8798, -72.4483, 76.7926, 3.13106, 2.78324, -2.78318, -17.0688, 14.9405, -7.15993, 7.85085, -7.76828
8.8799, -72.45, 76.7941, 3.13035, 2.78403, -2.78396, -17.0727, 14.936, -7.15866, 7.84183, -7.76189
8.88, -72.4517, 76.7955, 3.12963, 2.78481, -2.78473, -17.0762, 14.9316, -7.15736, 7.83025, -7.75291
8.8801, -72.4534, 76.797, 3.12891, 2.7856, -2.78551, -17.0791, 14.9272, -7.15604, 7.81613, -7.74136
8.8802, -72.4551, 76.7985, 3.1282, 2.78638, -2.78628, -17.0816, 14.9228, -7.1547, 7.79948, -7.72726
8.8803, -72.4568, 76.8, 3.12748, 2.78716, -2.78705, -17.0835, 14.9185, -7.15334, 7.78033, -7.71062
8.8804, -72.4585, 76.8015, 3.12677, 2.78793, -2.78782, -17.0849, 14.9141, -7.15197, 7.7587, -7.69146
8.8805, -72.4602, 76.803, 3.12605, 2.78871, -2.78859, -17.0858, 14.9098, -7.15058, 7.73462, -7.66981
8.8806, -72.4619, 76.8045, 3.12534, 2.78948, -2.78936, -17.0862, 14.9055, -7.14918, 7.70813, -7.64569
8.8807, -72.4636, 76.806, 3.12462, 2.79025, -2.79012, -17.0861, 14.9012, -7.14777, 7.67925, -7.61913
8.8808, -72.4653, 76.8075, 3.12391, 2.79102, -2.79088, -17.0855, 14.8969, -7.14634, 7.64801, -7.59017
8.8809, -72.467, 76.809, 3.12319, 2.79178, -2.79164, -17.0844, 14.8925, -7.14491, 7.61446, -7.55884
8.881, -72.4688, 76.8105, 3.12248, 2.79254, -2.79239, -17.0828, 14.8882, -7.14347, 7.57864, -7.52518
8.8811, -72.4705, 76.8119, 3.12177, 2.79329, -2.79314, -17.0807, 14.8838, -7.14202, 7.54058, -7.48922
8.8812, -72.4722, 76.8134, 3.12105, 2.79405, -2.79389, -17.0781, 14.8795, -7.14057, 7.50033, -7.45101
8.8813, -72.4739, 76.8149, 3.12034, 2.79479, -2.79463, -17.075, 14.8751, -7.1391, 7.45793, -7.4106
8.8814, -72.4756, 76.8164, 3.11962, 2.79554, -2.79537, -17.0715, 14.8707, -7.13764, 7.41343, -7.36802
8.8815, -72.4773, 76.8179, 3.11891, 2.79628, -2.79611, -17.0674, 14.8663, -7.13616, 7.36688, -7.32332
8.8816, -72.479, 76.8194, 3.1182, 2.79701, -2.79684, -17.063, 14.8619, -7.13468, 7.31833, -7.27656
8.8817, -72.4807, 76.8209, 3.11748, 2.79774, -2.79756, -17.0581, 14.8575, -7.1332, 7.26784, -7.2278
8.8818, -72.4824, 76.8224, 3.11677, 2.79846, -2.79828, -17.0527, 14.8531, -7.13171, 7.21545, -7.17707
8.8819, -72.4841, 76.8238, 3.11606, 2.79918, -2.799, -17.047, 14.8487, -7.13021, 7.16123, -7.12445
8.882, -72.4858, 76.8253, 3.11534, 2.7999, -2.79971, -17.0408, 14.8442, -7.12871, 7.10523, -7.06999
